"","Description","Symbol","pvalue","Pval.Test","fold","Fold.Test"
"1432903_at","RIKEN cDNA 4933406F09 gene","4933406F09Rik",0.0167186906952303,TRUE,-1.3318797226729,TRUE
"1432932_at","","",0.00662523987409309,TRUE,-1.6483966392473,TRUE
"1432940_at","RIKEN cDNA 5730405N03 gene","5730405N03Rik",0.000608054893949238,TRUE,1.03852862004064,TRUE
"1432970_at","RIKEN cDNA 4933423K11 gene","4933423K11Rik",0.00725635371792214,TRUE,-2.10071512100137,TRUE
"1433027_at","RIKEN cDNA 5830485P09 gene","5830485P09Rik",0.0311619651789394,TRUE,-1.05503703423825,TRUE
"1433029_at","potassium inwardly-rectifying channel, subfamily J, member 9","Kcnj9",0.000168560788856255,TRUE,1.36750145027057,TRUE
"1433033_at","RIKEN cDNA 2310007H11 gene","2310007H11Rik",0.0125969782091874,TRUE,-1.40304365356006,TRUE
"1433036_at","RIKEN cDNA 4930564B12 gene","4930564B12Rik",0.000583432143839345,TRUE,1.05817853430847,TRUE
"1433050_at","RIKEN cDNA 5730478J17 gene","5730478J17Rik",0.00352888681310407,TRUE,-1.64557297377504,TRUE
"1433054_at","integrin beta 2-like","Itgb2l",0.000200027874649302,TRUE,-1.33627975499866,TRUE
"1433065_at","RIKEN cDNA 6330510M09 gene","6330510M09Rik",0.00768300048254629,TRUE,-1.09371051796375,TRUE
"1433073_at","RIKEN cDNA 4933425E08 gene","4933425E08Rik",0.00148839692995485,TRUE,-1.12865280617001,TRUE
"1433089_at","RIKEN cDNA 4930404F17 gene","4930404F17Rik",0.0012605372494318,TRUE,1.13555912566432,TRUE
"1433094_at","solute carrier family 1 (glial high affinity glutamate transporter), member 2","Slc1a2",3.18473216695364e-05,TRUE,-2.2729636575091,TRUE
"1433130_at","RIKEN cDNA 8430418B16 gene","8430418B16Rik",0.00897613646496779,TRUE,-1.30121584837172,TRUE
"1433187_at","RIKEN cDNA B230112I24 gene","B230112I24Rik",0.0101621931766304,TRUE,-1.32048433442714,TRUE
"1433243_at","RIKEN cDNA 2810421E14 gene","2810421E14Rik",0.0280147142389116,TRUE,-1.33016462693367,TRUE
"1433272_at","RIKEN cDNA A430110A21 gene","A430110A21Rik",0.0123690728639841,TRUE,1.4157600528939,TRUE
"1433274_at","Na+/K+ transporting ATPase interacting 1","Nkain1",0.00156929411763804,TRUE,-1.38661148057973,TRUE
"1433276_at","RIKEN cDNA 4930556A12 gene","4930556A12Rik",0.00416630197862677,TRUE,1.06125534459114,TRUE
"1433278_at","RIKEN cDNA 5830440H09 gene","5830440H09Rik",0.00900864651798793,TRUE,-1.34229871521188,TRUE
"1433306_at","RIKEN cDNA 4930456K20 gene","4930456K20Rik",0.0317217886496793,TRUE,1.29799471995125,TRUE
"1433317_at","RIKEN cDNA 4930477O15 gene","4930477O15Rik",0.00958948984321021,TRUE,-1.09110668307853,TRUE
"1433320_at","RIKEN cDNA 4930519N06 gene","4930519N06Rik",1.09470832256678e-06,TRUE,2.1574718078342,TRUE
"1433322_at","RIKEN cDNA 4930529F21 gene","4930529F21Rik",0.00772084059154342,TRUE,-1.56942329572693,TRUE
"1433337_at","RIKEN cDNA 6720460K10 gene","6720460K10Rik",0.00295439555999306,TRUE,-1.02285848717955,TRUE
"1433338_at","RIKEN cDNA 6720460K10 gene","6720460K10Rik",0.00176333473128234,TRUE,-1.0703733011491,TRUE
"1433364_at","RIKEN cDNA A930036I15 gene","A930036I15Rik",0.010844509999658,TRUE,-1.07139065761951,TRUE
"1433403_at","RIKEN cDNA C530008M17 gene","C530008M17Rik",0.0205609487564823,TRUE,1.21579757665231,TRUE
"1433411_at","abhydrolase domain containing 17B","Abhd17b",0.000819378573164549,TRUE,-1.90214218590925,TRUE
"1433412_at","abhydrolase domain containing 17B","Abhd17b",0.0108933033194197,TRUE,-2.67294017299018,TRUE
"1433429_at","phosphatidylinositol glycan anchor biosynthesis, class S","Pigs",2.54690824093715e-07,TRUE,1.36791924390001,TRUE
"1433441_at","F-box and leucine-rich repeat protein 5","Fbxl5",7.02130167536215e-05,TRUE,-1.05186068409609,TRUE
"1433447_x_at","chaperonin containing Tcp1, subunit 4 (delta)","Cct4",9.15481715715985e-10,TRUE,2.17138223724106,TRUE
"1433457_s_at","G-rich RNA sequence binding factor 1","Grsf1",5.33988316132383e-07,TRUE,1.3018644555814,TRUE
"1433463_at","BRO1 domain and CAAX motif containing","Brox",1.10686857723292e-08,TRUE,-1.06064584267669,TRUE
"1433464_at","importin 13","Ipo13",4.4502797949932e-08,TRUE,1.01356467946114,TRUE
"1433470_a_at","inner membrane protein, mitochondrial","Immt",6.07983439468712e-11,TRUE,3.10033930657979,TRUE
"1433471_at","transcription factor 7, T cell specific","Tcf7",2.65324010404889e-07,TRUE,-1.02056309096544,TRUE
"1433472_x_at","ribosomal protein L38","Rpl38",5.35630980108633e-13,TRUE,2.96906121170922,TRUE
"1433476_at","expressed sequence C78339","C78339",1.18242598365641e-14,TRUE,-1.24262961075756,TRUE
"1433478_at","presenilin associated, rhomboid-like","Parl",1.64191372731862e-06,TRUE,1.33822716178423,TRUE
"1433485_x_at","G protein-coupled receptor 56","Gpr56",7.94427593114398e-09,TRUE,1.57856725553693,TRUE
"1433488_x_at","glucosamine (N-acetyl)-6-sulfatase","Gns",7.12186399273204e-05,TRUE,1.04996275321166,TRUE
"1433500_at","DENN/MADD domain containing 2A","Dennd2a",2.42537648280964e-05,TRUE,-1.19491569265305,TRUE
"1433502_s_at","TSR1 20S rRNA accumulation","Tsr1",8.23142687327425e-05,TRUE,1.20656875878615,TRUE
"1433503_at","prostaglandin reductase 2","Ptgr2",0.00517957761911008,TRUE,-1.14513767926318,TRUE
"1433504_at","brain glycogen phosphorylase","Pygb",1.23930189579341e-05,TRUE,1.56326957776374,TRUE
"1433507_a_at","high mobility group nucleosomal binding domain 2, pseudogene 1///high mobility group nucleosomal binding domain 2","Hmgn2-ps1///Hmgn2",1.17150754015113e-07,TRUE,1.45579279255165,TRUE
"1433509_s_at","receptor accessory protein 1","Reep1",4.26276320886913e-08,TRUE,-1.03304826166227,TRUE
"1433510_x_at","ribosomal protein L36","Rpl36",1.46341140450606e-06,TRUE,4.27964228882557,TRUE
"1433511_at","general transcription factor II A, 1","Gtf2a1",1.5244024178635e-07,TRUE,-1.09047404805819,TRUE
"1433513_x_at","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12","Ndufa12",1.38841277641798e-07,TRUE,2.98281151306678,TRUE
"1433518_at","leucine carboxyl methyltransferase 2","Lcmt2",1.60534206661257e-06,TRUE,3.07584522807829,TRUE
"1433519_at","nuclear casein kinase and cyclin-dependent kinase substrate 1","Nucks1",1.08143907000446e-05,TRUE,1.22446875844482,TRUE
"1433527_at","iron responsive element binding protein 2","Ireb2",1.371151796417e-11,TRUE,-1.04318504741878,TRUE
"1433528_at","general transcription factor II A, 2","Gtf2a2",1.9472651267617e-06,TRUE,-1.23863587457917,TRUE
"1433533_x_at","protein kinase, AMP-activated, gamma 1 non-catalytic subunit","Prkag1",6.66723237682961e-08,TRUE,1.35849987840185,TRUE
"1433534_a_at","chaperonin containing Tcp1, subunit 2 (beta)","Cct2",1.39086242730367e-14,TRUE,2.29210141821628,TRUE
"1433535_x_at","chaperonin containing Tcp1, subunit 2 (beta)","Cct2",1.57265519981169e-09,TRUE,2.68504325433832,TRUE
"1433543_at","anillin, actin binding protein","Anln",7.34831819813595e-10,TRUE,-1.10743927203972,TRUE
"1433544_at","STE20-related kinase adaptor beta","Stradb",2.4974252005125e-14,TRUE,-1.22399787052245,TRUE
"1433545_s_at","acyl-Coenzyme A dehydrogenase family, member 11","Acad11",1.12894041223421e-06,TRUE,1.0895630476795,TRUE
"1433549_x_at","ribosomal protein S21","Rps21",2.01278633238938e-12,TRUE,2.23711892825156,TRUE
"1433550_at","checkpoint with forkhead and ring finger domains","Chfr",2.08254032122488e-10,TRUE,-1.07242378513585,TRUE
"1433552_a_at","polymerase (RNA) II (DNA directed) polypeptide B","Polr2b",4.00186749636141e-12,TRUE,2.01185977985474,TRUE
"1433553_at","GTPase activating RANGAP domain-like 3","Garnl3",9.90238123703874e-06,TRUE,-1.01355788858739,TRUE
"1433554_at","CCZ1 vacuolar protein trafficking and biogenesis associated","Ccz1",4.60663792397093e-06,TRUE,-1.33382722198447,TRUE
"1433561_at","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2","Acap2",1.6503989267444e-07,TRUE,-1.06511585397146,TRUE
"1433562_s_at","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1","Atp5f1",2.13019573808166e-07,TRUE,1.66322738724639,TRUE
"1433565_at","PRP38 pre-mRNA processing factor 38 (yeast) domain containing A","Prpf38a",2.01729827195089e-08,TRUE,2.0915644644518,TRUE
"1433567_at","guanine monophosphate synthetase","Gmps",2.44385689074829e-08,TRUE,3.33414047939226,TRUE
"1433570_s_at","N(alpha)-acetyltransferase 35, NatC auxiliary subunit","Naa35",1.25974110726626e-06,TRUE,-1.22068553945538,TRUE
"1433578_at","predicted gene 5868///solute carrier family 10 (sodium/bile acid cotransporter family), member 4","Gm5868///Slc10a4",8.8360527682061e-12,TRUE,2.03903305479509,TRUE
"1433588_at","family with sequence similarity 21","Fam21",4.59324862598392e-06,TRUE,-1.44743934508107,TRUE
"1433589_at","family with sequence similarity 21","Fam21",1.87295449302071e-05,TRUE,-1.29596513513569,TRUE
"1433590_at","hect domain and RLD 3","Herc3",1.40345635999468e-05,TRUE,2.25884735798769,TRUE
"1433593_at","yippee-like 5 (Drosophila)","Ypel5",1.31863945192115e-07,TRUE,-1.05186362341704,TRUE
"1433594_at","COMM domain containing 2","Commd2",9.91544031628548e-06,TRUE,-1.378196279174,TRUE
"1433602_at","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 5","Gabra5",0.0040470839354608,TRUE,1.07237699195538,TRUE
"1433603_at","NADH dehydrogenase (ubiquinone) Fe-S protein 6","Ndufs6",8.97573370097111e-08,TRUE,2.38786769913766,TRUE
"1433604_x_at","aldolase A, fructose-bisphosphate","Aldoa",9.41946618986523e-07,TRUE,2.9189756292019,TRUE
"1433607_at","cerebellin 4 precursor protein","Cbln4",2.30300560459355e-08,TRUE,-1.08323739913821,TRUE
"1433608_at","Sec1 family domain containing 2","Scfd2",8.98970705985912e-13,TRUE,2.18411610678111,TRUE
"1433611_s_at","BUD31 homolog (yeast)","Bud31",3.72912539158332e-09,TRUE,3.74154765148517,TRUE
"1433615_at","transmembrane protein 117","Tmem117",1.65596852299966e-07,TRUE,-1.18879055850804,TRUE
"1433618_at","RIKEN cDNA C330006A16 gene","C330006A16Rik",0.000214698476306168,TRUE,-1.34550061751953,TRUE
"1433620_at","WD repeat domain 41","Wdr41",0.00757128327587124,TRUE,1.63256103790764,TRUE
"1433621_at","WD repeat domain 41","Wdr41",1.42651293194629e-06,TRUE,3.46950808574439,TRUE
"1433622_at","gem (nuclear organelle) associated protein 4","Gemin4",0.00630025632839773,TRUE,1.78255493677562,TRUE
"1433627_at","Sec23 interacting protein","Sec23ip",1.92532068947687e-08,TRUE,1.15766220133752,TRUE
"1433635_at","WD repeat domain 18","Wdr18",1.01573713319207e-06,TRUE,2.41147052362408,TRUE
"1433636_at","BMS1 homolog, ribosome assembly protein (yeast)","Bms1",1.2914625232184e-11,TRUE,1.98855933401341,TRUE
"1433637_at","aarF domain containing kinase 2","Adck2",4.40524246020952e-12,TRUE,4.65231096904139,TRUE
"1433646_at","mitochondrial ribosomal protein S27","Mrps27",1.10675785046468e-07,TRUE,2.48154020390238,TRUE
"1433647_s_at","Rho-related BTB domain containing 3","Rhobtb3",1.06288857167828e-09,TRUE,-1.22387239480651,TRUE
"1433648_at","sperm associated antigen 9","Spag9",0.00147021413992502,TRUE,1.44379642526487,TRUE
"1433654_at","meningioma expressed antigen 5 (hyaluronidase)","Mgea5",0.00204528827660941,TRUE,3.53951044873993,TRUE
"1433655_at","ring finger protein 141","Rnf141",1.16857435529499e-11,TRUE,-1.04251845236643,TRUE
"1433656_a_at","guanine nucleotide binding protein-like 3 (nucleolar)","Gnl3",1.54381921387315e-06,TRUE,2.47748393594282,TRUE
"1433658_x_at","poly(rC) binding protein 4","Pcbp4",1.16343312414744e-06,TRUE,-1.06340440497631,TRUE
"1433663_s_at","nuclear cap binding protein subunit 1","Ncbp1",8.64026554917343e-06,TRUE,2.87734379527963,TRUE
"1433665_at","vacuolar protein sorting 41 (yeast)","Vps41",3.01442953006296e-07,TRUE,1.38631944950931,TRUE
"1433666_s_at","vacuolar protein sorting 41 (yeast)","Vps41",3.82384486955916e-09,TRUE,1.45619857112599,TRUE
"1433671_at","EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase","Eogt",1.91050615191595e-07,TRUE,-1.49040728465319,TRUE
"1433674_a_at","small nucleolar RNA host gene (non-protein coding) 1","Snhg1",2.40210831730572e-06,TRUE,1.5734318711422,TRUE
"1433677_at","splicing factor, suppressor of white-apricot homolog (Drosophila)","Sfswap",1.16813028252967e-06,TRUE,1.4736709985813,TRUE
"1433686_at","calcineurin binding protein 1","Cabin1",1.3194848625554e-06,TRUE,-1.66295829448008,TRUE
"1433688_x_at","ribosomal protein L14","Rpl14",5.50020697830966e-13,TRUE,2.31314896346495,TRUE
"1433689_s_at","ribosomal protein S9","Rps9",3.59265463453547e-07,TRUE,3.34473294663491,TRUE
"1433692_at","N-acetyltransferase 10","Nat10",2.97918068609582e-11,TRUE,1.69119014798049,TRUE
"1433694_at","phosphodiesterase 3B, cGMP-inhibited","Pde3b",1.00606240120199e-10,TRUE,-1.75499117386192,TRUE
"1433698_a_at","thioredoxin-like 4A","Txnl4a",4.21846859182496e-12,TRUE,1.60564743720892,TRUE
"1433703_s_at","bromo adjacent homology domain containing 1","Bahd1",5.0105522919244e-05,TRUE,-1.21210048032251,TRUE
"1433705_at","zinc finger protein 213","Zfp213",0.000984761519410696,TRUE,1.13978876770408,TRUE
"1433712_at","centrosomal protein 170B","Cep170b",6.99752390079476e-07,TRUE,-1.13690440518239,TRUE
"1433713_at","GCN1 general control of amino-acid synthesis 1-like 1 (yeast)","Gcn1l1",7.82611263589483e-10,TRUE,2.39391052063455,TRUE
"1433721_x_at","ribosomal protein S21","Rps21",1.04966225193688e-08,TRUE,2.32418841063311,TRUE
"1433724_at","DNA segment, Chr 15, ERATO Doi 621, expressed","D15Ertd621e",5.40839591684801e-05,TRUE,-1.10534106706349,TRUE
"1433729_x_at","peptidase (mitochondrial processing) beta","Pmpcb",9.23825768339386e-07,TRUE,2.84251868051778,TRUE
"1433733_a_at","cryptochrome 1 (photolyase-like)","Cry1",5.20528298040627e-07,TRUE,-1.10814726965019,TRUE
"1433737_at","U2AF homology motif (UHM) kinase 1","Uhmk1",0.000404554511838111,TRUE,-1.42204845687986,TRUE
"1433740_at","transmembrane protein 87B","Tmem87b",3.89589061408076e-11,TRUE,-1.22196860611986,TRUE
"1433745_at","triple functional domain (PTPRF interacting)","Trio",3.32224668192909e-10,TRUE,-1.49042917198969,TRUE
"1433746_at","WD repeat domain 3","Wdr3",9.06711961526673e-07,TRUE,1.36714853339986,TRUE
"1433748_at","zinc finger, DHHC domain containing 18","Zdhhc18",1.08419912319164e-06,TRUE,-1.03566526654407,TRUE
"1433752_s_at","trafficking protein particle complex 11","Trappc11",2.57428489321841e-08,TRUE,1.89200522713926,TRUE
"1433755_at","mesoderm induction early response 1 homolog (Xenopus laevis","Mier1",0.0018721148837715,TRUE,2.42772279994529,TRUE
"1433761_at","phosphodiesterase 4D interacting protein (myomegalin)","Pde4dip",0.000572177585539747,TRUE,-1.05085234467062,TRUE
"1433766_at","N(alpha)-acetyltransferase 25, NatB auxiliary subunit","Naa25",4.47461331596793e-07,TRUE,-1.27019929380756,TRUE
"1433767_at","apoptosis resistant E3 ubiquitin protein ligase 1","Arel1",2.24772170242722e-05,TRUE,-1.1525575489375,TRUE
"1433781_a_at","claudin 12","Cldn12",6.51831294631235e-06,TRUE,1.12053708565201,TRUE
"1433789_at","small nucleolar RNA host gene (non-protein coding) 3","Snhg3",5.39973099259209e-06,TRUE,-2.03917065753239,TRUE
"1433794_at","senataxin","Setx",2.00632617741967e-09,TRUE,2.29590665747614,TRUE
"1433801_at","RIKEN cDNA 9930012K11 gene","9930012K11Rik",3.07537635366367e-08,TRUE,2.4598186749145,TRUE
"1433802_at","transmembrane protein 151A","Tmem151a",8.50584090838382e-07,TRUE,1.68044850191109,TRUE
"1433806_x_at","calreticulin","Calr",8.02174651471413e-11,TRUE,2.03003275138323,TRUE
"1433807_at","bora, aurora kinase A activator","Bora",5.77555370258485e-07,TRUE,1.83914109129308,TRUE
"1433813_at","transmembrane protein 48","Tmem48",8.96542231562835e-12,TRUE,-1.10615889078988,TRUE
"1433815_at","janus kinase and microtubule interacting protein 1","Jakmip1",1.01711361271036e-05,TRUE,1.74375651440784,TRUE
"1433820_a_at","transmembrane protein 198b","Tmem198b",0.0330302078252191,TRUE,1.12297344351517,TRUE
"1433824_x_at","G-rich RNA sequence binding factor 1","Grsf1",1.07802384939595e-06,TRUE,1.17765422024029,TRUE
"1433835_at","protein phosphatase 3, catalytic subunit, beta isoform","Ppp3cb",5.26995839914608e-10,TRUE,1.86091682107565,TRUE
"1433850_at","protein phosphatase 4, regulatory subunit 2","Ppp4r2",4.93198130755041e-09,TRUE,-1.03896763040772,TRUE
"1433851_at","protein phosphatase 4, regulatory subunit 2","Ppp4r2",6.37619804582876e-06,TRUE,-1.22985927320381,TRUE
"1433858_at","leucine rich repeat containing 28","Lrrc28",0.00555168754574622,TRUE,-1.16503709085533,TRUE
"1433861_at","coiled-coil and C2 domain containing 1B","Cc2d1b",2.57948970272408e-05,TRUE,2.92612556663085,TRUE
"1433862_at","extra spindle poles-like 1 (S. cerevisiae)","Espl1",5.2167049750868e-10,TRUE,-1.18772523803328,TRUE
"1433869_at","ZXD family zinc finger C","Zxdc",1.71965896472528e-07,TRUE,1.56431112192581,TRUE
"1433872_at","katanin p80 subunit B like 1","Katnbl1",8.59970195860115e-11,TRUE,-1.24143470192886,TRUE
"1433875_at","EF-hand calcium binding domain 14","Efcab14",3.18965384233944e-12,TRUE,-1.23784622401444,TRUE
"1433877_at","family with sequence similarity 46, member B","Fam46b",1.10690235122218e-09,TRUE,1.92199128863555,TRUE
"1433880_at","DnaJ (Hsp40) homolog, subfamily C, member 11","Dnajc11",2.43921593016053e-09,TRUE,4.83601030923012,TRUE
"1433882_at","CCR4-NOT transcription complex, subunit 10","Cnot10",2.65971340333565e-08,TRUE,3.95946590584856,TRUE
"1433885_at","IQ motif containing GTPase activating protein 2","Iqgap2",0.000145203165675157,TRUE,-1.12248811943827,TRUE
"1433886_at","eukaryotic translation initiation factor 2B, subunit 5 epsilon","Eif2b5",1.04430156876582e-05,TRUE,4.79637019115014,TRUE
"1433895_at","transmembrane protein 127","Tmem127",7.7458837060219e-07,TRUE,3.2034930505286,TRUE
"1433906_at","clavesin 1","Clvs1",1.01383756647922e-07,TRUE,1.77690988390706,TRUE
"1433907_at","Pbx/knotted 1 homeobox 2","Pknox2",4.31004651917587e-09,TRUE,1.09708627561772,TRUE
"1433913_at","URI1, prefoldin-like chaperone","Uri1",3.08140974852764e-07,TRUE,1.34987885536328,TRUE
"1433914_at","lipase, member O1","Lipo1",0.00464804117942137,TRUE,-1.02314684890227,TRUE
"1433919_at","ankyrin repeat and SOCS box-containing 4","Asb4",8.11696079168169e-09,TRUE,-1.33944828817673,TRUE
"1433921_s_at","DPH3 homolog (KTI11, S. cerevisiae)","Dph3",1.20373678858665e-08,TRUE,2.81174535129575,TRUE
"1433926_at","dynein, cytoplasmic 1 light intermediate chain 2","Dync1li2",1.36201443966324e-08,TRUE,3.10659073991715,TRUE
"1433927_at","ubiquitin specific peptidase like 1","Uspl1",1.29035730012126e-05,TRUE,1.43432904945866,TRUE
"1433931_at","R3H domain containing 4","R3hdm4",0.00117994833951519,TRUE,-1.47009134865138,TRUE
"1433932_x_at","R3H domain containing 4","R3hdm4",0.000230734033998787,TRUE,-1.49184431035311,TRUE
"1433936_at","succinate dehydrogenase complex assembly factor 1","Sdhaf1",1.37617095261424e-11,TRUE,1.48785812470964,TRUE
"1433939_at","AF4/FMR2 family, member 3","Aff3",3.09564442111587e-06,TRUE,4.03303187847249,TRUE
"1433942_at","myosin VI","Myo6",5.1602119798352e-06,TRUE,1.55194199287448,TRUE
"1433943_at","inositol 1,4,5-triphosphate receptor interacting protein","Itprip",1.17596907281136e-07,TRUE,2.05927827747463,TRUE
"1433952_at","Tu translation elongation factor, mitochondrial","Tufm",0.000603814660761659,TRUE,2.32510565528631,TRUE
"1433954_at","RIKEN cDNA 4632419I22 gene","4632419I22Rik",0.00488465174925181,TRUE,2.44669794269232,TRUE
"1433956_at","cadherin 5","Cdh5",6.95585797547308e-05,TRUE,-1.60269359033405,TRUE
"1433959_at","zinc finger, matrin type 4","Zmat4",2.68739624951705e-11,TRUE,-1.02289098522088,TRUE
"1433962_at","tRNA methyltransferase 61A","Trmt61a",0.000542326613632432,TRUE,2.93875716034522,TRUE
"1433966_x_at","asparagine synthetase","Asns",9.19593268689256e-06,TRUE,2.22787874827954,TRUE
"1433971_at","calmodulin binding transcription activator 1","Camta1",4.84588477060102e-05,TRUE,1.10528376130452,TRUE
"1433972_at","calmodulin binding transcription activator 1","Camta1",1.43131231394576e-11,TRUE,-1.39579911172098,TRUE
"1433975_at","cyclin-dependent kinase 10","Cdk10",1.74583364081373e-07,TRUE,4.99331074094177,TRUE
